time,负载功率(kW),TOU计划功率(kW),逆变功率(kW),逆变设置功率(kW),逆变限制功率(kW),电池功率(kW),电池设置功率(kW),储能SOC(%),电网功率(kW),光伏功率(kW)
2026-02-26 04:36:00,45.013,0.0,0.0,0.0,125.0,0.0,,10.0,45.013,0.0
2026-02-26 04:37:00,45.014,0.0,0.0,0.0,125.0,0.0,,10.0,45.014,0.0
2026-02-26 04:38:00,45.015,0.0,0.0,0.0,125.0,0.0,,10.0,45.015,0.0
2026-02-26 04:39:00,45.016,0.0,0.0,0.0,125.0,0.0,,10.0,45.016,0.0
2026-02-26 04:40:00,45.017,0.0,0.0,0.0,125.0,0.0,,10.0,45.017,0.0
2026-02-26 04:41:00,45.017,0.0,0.0,0.0,125.0,0.0,,10.0,45.017,0.0
2026-02-26 04:42:00,45.018,0.0,0.0,0.0,125.0,0.0,,10.0,45.018,0.0
2026-02-26 04:43:00,45.02,0.0,0.0,0.0,125.0,0.0,,10.0,45.02,0.0
2026-02-26 04:44:00,45.021,0.0,0.0,0.0,125.0,0.0,,10.0,45.021,0.0
2026-02-26 04:45:00,45.022,0.0,0.0,0.0,125.0,0.0,,10.0,45.022,0.0
2026-02-26 04:46:00,45.023,0.0,0.0,0.0,125.0,0.0,,10.0,45.023,0.0
2026-02-26 04:47:00,45.024,0.0,0.0,0.0,125.0,0.0,,10.0,45.024,0.0
2026-02-26 04:48:00,45.026,0.0,0.0,0.0,125.0,0.0,,10.0,45.026,0.0
2026-02-26 04:49:00,45.027,0.0,0.0,0.0,125.0,0.0,,10.0,45.027,0.0
2026-02-26 04:50:00,45.029,0.0,0.0,0.0,125.0,0.0,,10.0,45.029,0.0
2026-02-26 04:51:00,45.03,0.0,0.0,0.0,125.0,0.0,,10.0,45.03,0.0
2026-02-26 04:52:00,45.032,0.0,0.0,0.0,125.0,0.0,,10.0,45.032,0.0
2026-02-26 04:53:00,45.034,0.0,0.0,0.0,125.0,0.0,,10.0,45.034,0.0
2026-02-26 04:54:00,45.035,0.0,0.0,0.0,125.0,0.0,,10.0,45.035,0.0
2026-02-26 04:55:00,45.037,0.0,0.0,0.0,125.0,0.0,,10.0,45.037,0.0
2026-02-26 04:56:00,45.039,0.0,0.0,0.0,125.0,0.0,,10.0,45.039,0.0
2026-02-26 04:57:00,45.042,0.0,0.0,0.0,125.0,0.0,,10.0,45.042,0.0
2026-02-26 04:58:00,45.044,0.0,0.0,0.0,125.0,0.0,,10.0,45.044,0.0
2026-02-26 04:59:00,45.046,0.0,0.0,0.0,125.0,0.0,,10.0,45.046,0.0
2026-02-26 05:00:00,45.049,-100.0,-100.0,-100.0,125.0,-100.0,,10.64,145.049,0.0
2026-02-26 05:01:00,45.051,-100.0,-100.0,-100.0,125.0,-100.0,,11.28,145.051,0.0
2026-02-26 05:02:00,45.054,-100.0,-100.0,-100.0,125.0,-100.0,,11.92,145.054,0.0
2026-02-26 05:03:00,45.057,-100.0,-100.0,-100.0,125.0,-100.0,,12.56,145.057,0.0
2026-02-26 05:04:00,45.06,-100.0,-100.0,-100.0,125.0,-100.0,,13.21,145.06,0.0
2026-02-26 05:05:00,45.063,-100.0,-100.0,-100.0,125.0,-100.0,,13.85,145.063,0.0
2026-02-26 05:06:00,45.066,-100.0,-100.0,-100.0,125.0,-100.0,,14.49,145.066,0.0
2026-02-26 05:07:00,45.07,-100.0,-100.0,-100.0,125.0,-100.0,,15.13,145.07,0.0
2026-02-26 05:08:00,45.073,-100.0,-100.0,-100.0,125.0,-100.0,,15.77,145.073,0.0
2026-02-26 05:09:00,45.077,-100.0,-100.0,-100.0,125.0,-100.0,,16.41,145.077,0.0
2026-02-26 05:10:00,45.081,-100.0,-100.0,-100.0,125.0,-100.0,,17.05,145.081,0.0
2026-02-26 05:11:00,45.085,-100.0,-100.0,-100.0,125.0,-100.0,,17.69,145.085,0.0
2026-02-26 05:12:00,45.09,-100.0,-100.0,-100.0,125.0,-100.0,,18.33,145.09,0.0
2026-02-26 05:13:00,45.094,-100.0,-100.0,-100.0,125.0,-100.0,,18.97,145.094,0.0
2026-02-26 05:14:00,45.099,-100.0,-100.0,-100.0,125.0,-100.0,,19.62,145.099,0.0
2026-02-26 05:15:00,45.104,-100.0,-100.0,-100.0,125.0,-100.0,,20.26,145.104,0.0
2026-02-26 05:16:00,45.109,-100.0,-100.0,-100.0,125.0,-100.0,,20.9,145.109,0.0
2026-02-26 05:17:00,45.115,-100.0,-100.0,-100.0,125.0,-100.0,,21.54,145.115,0.0
2026-02-26 05:18:00,45.12,-100.0,-100.0,-100.0,125.0,-100.0,,22.18,145.12,0.0
2026-02-26 05:19:00,45.126,-100.0,-100.0,-100.0,125.0,-100.0,,22.82,145.126,0.0
2026-02-26 05:20:00,45.133,-100.0,-100.0,-100.0,125.0,-100.0,,23.46,145.133,0.0
2026-02-26 05:21:00,45.139,-100.0,-100.0,-100.0,125.0,-100.0,,24.1,145.139,0.0
2026-02-26 05:22:00,45.146,-100.0,-100.0,-100.0,125.0,-100.0,,24.74,145.146,0.0
2026-02-26 05:23:00,45.153,-100.0,-100.0,-100.0,125.0,-100.0,,25.38,145.153,0.0
2026-02-26 05:24:00,45.16,-100.0,-100.0,-100.0,125.0,-100.0,,26.03,145.16,0.0
2026-02-26 05:25:00,45.168,-100.0,-100.0,-100.0,125.0,-100.0,,26.67,145.168,0.0
2026-02-26 05:26:00,45.176,-100.0,-100.0,-100.0,125.0,-100.0,,27.31,145.176,0.0
2026-02-26 05:27:00,45.185,-100.0,-100.0,-100.0,125.0,-100.0,,27.95,145.185,0.0
2026-02-26 05:28:00,45.194,-100.0,-100.0,-100.0,125.0,-100.0,,28.59,145.194,0.0
2026-02-26 05:29:00,45.203,-100.0,-100.0,-100.0,125.0,-100.0,,29.23,145.203,0.0
2026-02-26 05:30:00,45.213,-100.0,-100.0,-100.0,125.0,-100.0,,29.87,145.213,0.0
2026-02-26 05:31:00,45.223,-100.0,-100.0,-100.0,125.0,-100.0,,30.51,145.223,0.0
2026-02-26 05:32:00,45.233,-100.0,-100.0,-100.0,125.0,-100.0,,31.15,145.233,0.0
2026-02-26 05:33:00,45.244,-100.0,-100.0,-100.0,125.0,-100.0,,31.79,145.244,0.0
2026-02-26 05:34:00,45.255,-100.0,-100.0,-100.0,125.0,-100.0,,32.44,145.255,0.0
2026-02-26 05:35:00,45.267,-100.0,-100.0,-100.0,125.0,-100.0,,33.08,145.267,0.0
2026-02-26 05:36:00,45.28,-100.0,-100.0,-100.0,125.0,-100.0,,33.72,145.28,0.0
2026-02-26 05:37:00,45.293,-100.0,-100.0,-100.0,125.0,-100.0,,34.36,145.293,0.0
2026-02-26 05:38:00,45.306,-100.0,-100.0,-100.0,125.0,-100.0,,35.0,145.306,0.0
2026-02-26 05:39:00,45.32,-100.0,-100.0,-100.0,125.0,-100.0,,35.64,145.32,0.0
2026-02-26 05:40:00,45.335,-100.0,-100.0,-100.0,125.0,-100.0,,36.28,145.335,0.0
2026-02-26 05:41:00,45.35,-100.0,-100.0,-100.0,125.0,-100.0,,36.92,145.35,0.0
2026-02-26 05:42:00,45.365,-100.0,-100.0,-100.0,125.0,-100.0,,37.56,145.365,0.0
2026-02-26 05:43:00,45.382,-100.0,-100.0,-100.0,125.0,-100.0,,38.21,145.382,0.0
2026-02-26 05:44:00,45.399,-100.0,-100.0,-100.0,125.0,-100.0,,38.85,145.399,0.0
2026-02-26 05:45:00,45.417,-100.0,-100.0,-100.0,125.0,-100.0,,39.49,145.417,0.0
2026-02-26 05:46:00,45.435,-100.0,-100.0,-100.0,125.0,-100.0,,40.13,145.435,0.0
2026-02-26 05:47:00,45.454,-100.0,-100.0,-100.0,125.0,-100.0,,40.77,145.454,0.0
2026-02-26 05:48:00,45.474,-100.0,-100.0,-100.0,125.0,-100.0,,41.41,145.474,0.0
2026-02-26 05:49:00,45.495,-100.0,-100.0,-100.0,125.0,-100.0,,42.05,145.495,0.0
2026-02-26 05:50:00,45.516,-100.0,-100.0,-100.0,125.0,-100.0,,42.69,145.516,0.0
2026-02-26 05:51:00,45.539,-100.0,-100.0,-100.0,125.0,-100.0,,43.33,145.539,0.0
2026-02-26 05:52:00,45.562,-100.0,-100.0,-100.0,125.0,-100.0,,43.97,145.562,0.0
2026-02-26 05:53:00,45.586,-100.0,-100.0,-100.0,125.0,-100.0,,44.62,145.586,0.0
2026-02-26 05:54:00,45.611,-100.0,-100.0,-100.0,125.0,-100.0,,45.26,145.611,0.0
2026-02-26 05:55:00,45.637,-100.0,-100.0,-100.0,125.0,-100.0,,45.9,145.637,0.0
2026-02-26 05:56:00,45.664,-100.0,-100.0,-100.0,125.0,-100.0,,46.54,145.664,0.0
2026-02-26 05:57:00,45.692,-100.0,-100.0,-100.0,125.0,-100.0,,47.18,145.692,0.0
2026-02-26 05:58:00,45.721,-100.0,-100.0,-100.0,125.0,-100.0,,47.82,145.721,0.0
2026-02-26 05:59:00,45.751,-100.0,-100.0,-100.0,125.0,-100.0,,48.46,145.751,0.0
2026-02-26 06:00:00,45.782,-100.0,-100.0,-100.0,125.0,-100.0,,49.1,145.782,0.0
2026-02-26 06:01:00,45.814,-100.0,-99.695,-99.695,125.0,-100.0,,49.74,145.509,0.305
2026-02-26 06:02:00,45.847,-100.0,-99.389,-99.389,125.0,-100.0,,50.38,145.237,0.611
2026-02-26 06:03:00,45.882,-100.0,-99.084,-99.084,125.0,-100.0,,51.03,144.966,0.916
2026-02-26 06:04:00,45.918,-100.0,-98.778,-98.778,125.0,-100.0,,51.67,144.696,1.222
2026-02-26 06:05:00,45.955,-100.0,-98.473,-98.473,125.0,-100.0,,52.31,144.428,1.527
2026-02-26 06:06:00,45.993,-100.0,-98.168,-98.168,125.0,-100.0,,52.95,144.161,1.832
2026-02-26 06:07:00,46.033,-100.0,-97.862,-97.862,125.0,-100.0,,53.59,143.896,2.138
2026-02-26 06:08:00,46.074,-100.0,-97.557,-97.557,125.0,-100.0,,54.23,143.631,2.443
2026-02-26 06:09:00,46.117,-100.0,-97.252,-97.252,125.0,-100.0,,54.87,143.369,2.748
2026-02-26 06:10:00,46.161,-100.0,-96.947,-96.947,125.0,-100.0,,55.51,143.108,3.053
2026-02-26 06:11:00,46.207,-100.0,-96.642,-96.642,125.0,-100.0,,56.15,142.848,3.358
2026-02-26 06:12:00,46.254,-100.0,-96.336,-96.336,125.0,-100.0,,56.79,142.59,3.664
2026-02-26 06:13:00,46.302,-100.0,-96.032,-96.032,125.0,-100.0,,57.44,142.334,3.968
2026-02-26 06:14:00,46.353,-100.0,-95.727,-95.727,125.0,-100.0,,58.08,142.079,4.273
2026-02-26 06:15:00,46.405,-100.0,-95.422,-95.422,125.0,-100.0,,58.72,141.826,4.578
2026-02-26 06:16:00,46.458,-100.0,-95.117,-95.117,125.0,-100.0,,59.36,141.575,4.883
2026-02-26 06:17:00,46.514,-100.0,-94.812,-94.812,125.0,-100.0,,60.0,141.326,5.188
2026-02-26 06:18:00,46.571,-100.0,-94.508,-94.508,125.0,-100.0,,60.64,141.079,5.492
2026-02-26 06:19:00,46.63,-100.0,-94.203,-94.203,125.0,-100.0,,61.28,140.834,5.797
2026-02-26 06:20:00,46.691,-100.0,-93.899,-93.899,125.0,-100.0,,61.92,140.59,6.101
2026-02-26 06:21:00,46.754,-100.0,-93.595,-93.595,125.0,-100.0,,62.56,140.349,6.405
2026-02-26 06:22:00,46.819,-100.0,-93.291,-93.291,125.0,-100.0,,63.21,140.11,6.709
2026-02-26 06:23:00,46.886,-100.0,-92.987,-92.987,125.0,-100.0,,63.85,139.873,7.013
2026-02-26 06:24:00,46.955,-100.0,-92.683,-92.683,125.0,-100.0,,64.49,139.638,7.317
2026-02-26 06:25:00,47.027,-100.0,-92.379,-92.379,125.0,-100.0,,65.13,139.406,7.621
2026-02-26 06:26:00,47.1,-100.0,-92.076,-92.076,125.0,-100.0,,65.77,139.176,7.924
2026-02-26 06:27:00,47.176,-100.0,-91.772,-91.772,125.0,-100.0,,66.41,138.948,8.228
2026-02-26 06:28:00,47.254,-100.0,-91.469,-91.469,125.0,-100.0,,67.05,138.723,8.531
2026-02-26 06:29:00,47.334,-100.0,-91.166,-91.166,125.0,-100.0,,67.69,138.5,8.834
2026-02-26 06:30:00,47.417,-100.0,-90.863,-90.863,125.0,-100.0,,68.33,138.28,9.137
2026-02-26 06:31:00,47.502,-100.0,-90.56,-90.56,125.0,-100.0,,68.97,138.062,9.44
2026-02-26 06:32:00,47.589,-100.0,-90.258,-90.258,125.0,-100.0,,69.62,137.847,9.742
2026-02-26 06:33:00,47.68,-100.0,-89.956,-89.956,125.0,-100.0,,70.26,137.635,10.044
2026-02-26 06:34:00,47.772,-100.0,-89.653,-89.653,125.0,-100.0,,70.9,137.426,10.347
2026-02-26 06:35:00,47.868,-100.0,-89.351,-89.351,125.0,-100.0,,71.54,137.219,10.649
2026-02-26 06:36:00,47.966,-100.0,-89.05,-89.05,125.0,-100.0,,72.18,137.016,10.95
2026-02-26 06:37:00,48.067,-100.0,-88.748,-88.748,125.0,-100.0,,72.82,136.815,11.252
2026-02-26 06:38:00,48.171,-100.0,-88.447,-88.447,125.0,-100.0,,73.46,136.617,11.553
2026-02-26 06:39:00,48.277,-100.0,-88.146,-88.146,125.0,-100.0,,74.1,136.423,11.854
2026-02-26 06:40:00,48.387,-100.0,-87.845,-87.845,125.0,-100.0,,74.74,136.232,12.155
2026-02-26 06:41:00,48.499,-100.0,-87.544,-87.544,125.0,-100.0,,75.38,136.043,12.456
2026-02-26 06:42:00,48.615,-100.0,-87.244,-87.244,125.0,-100.0,,76.03,135.859,12.756
2026-02-26 06:43:00,48.734,-100.0,-86.943,-86.943,125.0,-100.0,,76.67,135.677,13.057
2026-02-26 06:44:00,48.856,-100.0,-86.643,-86.643,125.0,-100.0,,77.31,135.499,13.357
2026-02-26 06:45:00,48.981,-100.0,-86.344,-86.344,125.0,-100.0,,77.95,135.324,13.656
2026-02-26 06:46:00,49.109,-100.0,-86.044,-86.044,125.0,-100.0,,78.59,135.153,13.956
2026-02-26 06:47:00,49.241,-100.0,-85.745,-85.745,125.0,-100.0,,79.23,134.986,14.255
2026-02-26 06:48:00,49.376,-100.0,-85.446,-85.446,125.0,-100.0,,79.87,134.822,14.554
2026-02-26 06:49:00,49.514,-100.0,-85.148,-85.148,125.0,-100.0,,80.51,134.662,14.852
2026-02-26 06:50:00,49.656,-100.0,-84.849,-84.849,125.0,-100.0,,81.15,134.505,15.151
2026-02-26 06:51:00,49.802,-100.0,-84.551,-84.551,125.0,-100.0,,81.79,134.353,15.449
2026-02-26 06:52:00,49.951,-100.0,-84.253,-84.253,125.0,-100.0,,82.44,134.204,15.747
2026-02-26 06:53:00,50.103,-100.0,-83.956,-83.956,125.0,-100.0,,83.08,134.059,16.044
2026-02-26 06:54:00,50.26,-100.0,-83.659,-83.659,125.0,-100.0,,83.72,133.919,16.341
2026-02-26 06:55:00,50.42,-100.0,-83.362,-83.362,125.0,-100.0,,84.36,133.782,16.638
2026-02-26 06:56:00,50.584,-100.0,-83.065,-83.065,125.0,-100.0,,85.0,133.649,16.935
2026-02-26 06:57:00,50.752,-100.0,-82.769,-82.769,125.0,-100.0,,85.64,133.521,17.231
2026-02-26 06:58:00,50.924,-100.0,-82.473,-82.473,125.0,-100.0,,86.28,133.397,17.527
2026-02-26 06:59:00,51.099,-100.0,-82.178,-82.178,125.0,-100.0,,86.92,133.277,17.822
2026-02-26 07:00:00,51.279,-100.0,-81.883,-81.883,125.0,-100.0,,87.56,133.162,18.117
2026-02-26 07:01:00,51.463,-100.0,-81.588,-81.588,125.0,-100.0,,88.21,133.05,18.412
2026-02-26 07:02:00,51.65,-100.0,-81.293,-81.293,125.0,-100.0,,88.85,132.944,18.707
2026-02-26 07:03:00,51.842,-100.0,-80.999,-80.999,125.0,-100.0,,89.49,132.842,19.001
2026-02-26 07:04:00,52.038,-100.0,-80.705,-80.705,125.0,-100.0,,90.0,132.744,19.295
2026-02-26 07:05:00,52.239,-100.0,19.588,19.588,125.0,0.0,,90.0,32.651,19.588
2026-02-26 07:06:00,52.443,-100.0,19.881,19.881,125.0,0.0,,90.0,32.562,19.881
2026-02-26 07:07:00,52.652,-100.0,20.174,20.174,125.0,0.0,,90.0,32.479,20.174
2026-02-26 07:08:00,52.866,-100.0,20.466,20.466,125.0,0.0,,90.0,32.4,20.466
2026-02-26 07:09:00,53.083,-100.0,20.758,20.758,125.0,0.0,,90.0,32.325,20.758
2026-02-26 07:10:00,53.305,-100.0,21.049,21.049,125.0,0.0,,90.0,32.256,21.049
2026-02-26 07:11:00,53.532,-100.0,21.341,21.341,125.0,0.0,,90.0,32.191,21.341
2026-02-26 07:12:00,53.763,-100.0,21.631,21.631,125.0,0.0,,90.0,32.132,21.631
2026-02-26 07:13:00,53.998,-100.0,21.921,21.921,125.0,0.0,,90.0,32.077,21.921
2026-02-26 07:14:00,54.239,-100.0,22.211,22.211,125.0,0.0,,90.0,32.027,22.211
2026-02-26 07:15:00,54.483,-100.0,22.501,22.501,125.0,0.0,,90.0,31.982,22.501
2026-02-26 07:16:00,54.732,-100.0,22.79,22.79,125.0,0.0,,90.0,31.943,22.79
2026-02-26 07:17:00,54.986,-100.0,23.078,23.078,125.0,0.0,,90.0,31.908,23.078
2026-02-26 07:18:00,55.245,-100.0,23.366,23.366,125.0,0.0,,90.0,31.878,23.366
2026-02-26 07:19:00,55.508,-100.0,23.654,23.654,125.0,0.0,,90.0,31.854,23.654
2026-02-26 07:20:00,55.776,-100.0,23.941,23.941,125.0,0.0,,90.0,31.835,23.941
2026-02-26 07:21:00,56.049,-100.0,24.228,24.228,125.0,0.0,,90.0,31.82,24.228
2026-02-26 07:22:00,56.326,-100.0,24.515,24.515,125.0,0.0,,90.0,31.811,24.515
2026-02-26 07:23:00,56.608,-100.0,24.8,24.8,125.0,0.0,,90.0,31.807,24.8
2026-02-26 07:24:00,56.895,-100.0,25.086,25.086,125.0,0.0,,90.0,31.809,25.086
2026-02-26 07:25:00,57.186,-100.0,25.371,25.371,125.0,0.0,,90.0,31.815,25.371
2026-02-26 07:26:00,57.482,-100.0,25.655,25.655,125.0,0.0,,90.0,31.827,25.655
2026-02-26 07:27:00,57.783,-100.0,25.939,25.939,125.0,0.0,,90.0,31.844,25.939
2026-02-26 07:28:00,58.089,-100.0,26.222,26.222,125.0,0.0,,90.0,31.866,26.222
2026-02-26 07:29:00,58.399,-100.0,26.505,26.505,125.0,0.0,,90.0,31.894,26.505
2026-02-26 07:30:00,58.714,-100.0,26.788,26.788,125.0,0.0,,90.0,31.927,26.788
2026-02-26 07:31:00,59.034,-100.0,27.07,27.07,125.0,0.0,,90.0,31.964,27.07
2026-02-26 07:32:00,59.359,-100.0,27.351,27.351,125.0,0.0,,90.0,32.008,27.351
2026-02-26 07:33:00,59.688,-100.0,27.632,27.632,125.0,0.0,,90.0,32.056,27.632
2026-02-26 07:34:00,60.022,-100.0,27.912,27.912,125.0,0.0,,90.0,32.109,27.912
2026-02-26 07:35:00,60.36,-100.0,28.192,28.192,125.0,0.0,,90.0,32.168,28.192
2026-02-26 07:36:00,60.703,-100.0,28.472,28.472,125.0,0.0,,90.0,32.232,28.472
2026-02-26 07:37:00,61.051,-100.0,28.75,28.75,125.0,0.0,,90.0,32.3,28.75
2026-02-26 07:38:00,61.403,-100.0,29.029,29.029,125.0,0.0,,90.0,32.374,29.029
2026-02-26 07:39:00,61.759,-100.0,29.306,29.306,125.0,0.0,,90.0,32.453,29.306
2026-02-26 07:40:00,62.121,-100.0,29.583,29.583,125.0,0.0,,90.0,32.537,29.583
2026-02-26 07:41:00,62.486,-100.0,29.86,29.86,125.0,0.0,,90.0,32.626,29.86
2026-02-26 07:42:00,62.856,-100.0,30.136,30.136,125.0,0.0,,90.0,32.72,30.136
2026-02-26 07:43:00,63.23,-100.0,30.411,30.411,125.0,0.0,,90.0,32.819,30.411
2026-02-26 07:44:00,63.608,-100.0,30.686,30.686,125.0,0.0,,90.0,32.922,30.686
2026-02-26 07:45:00,63.991,-100.0,30.96,30.96,125.0,0.0,,90.0,33.031,30.96
2026-02-26 07:46:00,64.378,-100.0,31.234,31.234,125.0,0.0,,90.0,33.144,31.234
2026-02-26 07:47:00,64.768,-100.0,31.507,31.507,125.0,0.0,,90.0,33.262,31.507
2026-02-26 07:48:00,65.163,-100.0,31.779,31.779,125.0,0.0,,90.0,33.384,31.779
2026-02-26 07:49:00,65.562,-100.0,32.051,32.051,125.0,0.0,,90.0,33.511,32.051
2026-02-26 07:50:00,65.964,-100.0,32.322,32.322,125.0,0.0,,90.0,33.642,32.322
2026-02-26 07:51:00,66.371,-100.0,32.593,32.593,125.0,0.0,,90.0,33.778,32.593
2026-02-26 07:52:00,66.781,-100.0,32.863,32.863,125.0,0.0,,90.0,33.918,32.863
2026-02-26 07:53:00,67.194,-100.0,33.132,33.132,125.0,0.0,,90.0,34.062,33.132
2026-02-26 07:54:00,67.611,-100.0,33.401,33.401,125.0,0.0,,90.0,34.21,33.401
2026-02-26 07:55:00,68.032,-100.0,33.669,33.669,125.0,0.0,,90.0,34.362,33.669
2026-02-26 07:56:00,68.455,-100.0,33.937,33.937,125.0,0.0,,90.0,34.519,33.937
2026-02-26 07:57:00,68.882,-100.0,34.203,34.203,125.0,0.0,,90.0,34.679,34.203
2026-02-26 07:58:00,69.312,-100.0,34.47,34.47,125.0,0.0,,90.0,34.842,34.47
2026-02-26 07:59:00,69.745,-100.0,34.735,34.735,125.0,0.0,,90.0,35.01,34.735
2026-02-26 08:00:00,70.181,0.0,35.0,35.0,125.0,0.0,,90.0,35.181,35.0
2026-02-26 08:01:00,70.619,0.0,35.264,35.264,125.0,0.0,,90.0,35.355,35.264
2026-02-26 08:02:00,71.06,0.0,35.528,35.528,125.0,0.0,,90.0,35.533,35.528
2026-02-26 08:03:00,71.504,0.0,35.791,35.791,125.0,0.0,,90.0,35.714,35.791
2026-02-26 08:04:00,71.95,0.0,36.053,36.053,125.0,0.0,,90.0,35.897,36.053
2026-02-26 08:05:00,72.398,0.0,36.314,36.314,125.0,0.0,,90.0,36.084,36.314
2026-02-26 08:06:00,72.848,0.0,36.575,36.575,125.0,0.0,,90.0,36.274,36.575
2026-02-26 08:07:00,73.301,0.0,36.835,36.835,125.0,0.0,,90.0,36.466,36.835
2026-02-26 08:08:00,73.755,0.0,37.094,37.094,125.0,0.0,,90.0,36.66,37.094
2026-02-26 08:09:00,74.21,0.0,37.353,37.353,125.0,0.0,,90.0,36.857,37.353
2026-02-26 08:10:00,74.667,0.0,37.611,37.611,125.0,0.0,,90.0,37.056,37.611
2026-02-26 08:11:00,75.126,0.0,37.868,37.868,125.0,0.0,,90.0,37.258,37.868
2026-02-26 08:12:00,75.586,0.0,38.125,38.125,125.0,0.0,,90.0,37.461,38.125
2026-02-26 08:13:00,76.046,0.0,38.381,38.381,125.0,0.0,,90.0,37.666,38.381
2026-02-26 08:14:00,76.508,0.0,38.636,38.636,125.0,0.0,,90.0,37.872,38.636
2026-02-26 08:15:00,76.97,0.0,38.89,38.89,125.0,0.0,,90.0,38.08,38.89
2026-02-26 08:16:00,77.433,0.0,39.144,39.144,125.0,0.0,,90.0,38.289,39.144
2026-02-26 08:17:00,77.896,0.0,39.396,39.396,125.0,0.0,,90.0,38.5,39.396
2026-02-26 08:18:00,78.359,0.0,39.648,39.648,125.0,0.0,,90.0,38.711,39.648
2026-02-26 08:19:00,78.822,0.0,39.9,39.9,125.0,0.0,,90.0,38.923,39.9
2026-02-26 08:20:00,79.286,0.0,40.15,40.15,125.0,0.0,,90.0,39.135,40.15
2026-02-26 08:21:00,79.748,0.0,40.4,40.4,125.0,0.0,,90.0,39.348,40.4
2026-02-26 08:22:00,80.211,0.0,40.649,40.649,125.0,0.0,,90.0,39.561,40.649
2026-02-26 08:23:00,80.672,0.0,40.897,40.897,125.0,0.0,,90.0,39.775,40.897
2026-02-26 08:24:00,81.133,0.0,41.145,41.145,125.0,0.0,,90.0,39.988,41.145
2026-02-26 08:25:00,81.592,0.0,41.392,41.392,125.0,0.0,,90.0,40.2,41.392
2026-02-26 08:26:00,82.05,0.0,41.638,41.638,125.0,0.0,,90.0,40.413,41.638
2026-02-26 08:27:00,82.507,0.0,41.883,41.883,125.0,0.0,,90.0,40.624,41.883
2026-02-26 08:28:00,82.962,0.0,42.127,42.127,125.0,0.0,,90.0,40.835,42.127
2026-02-26 08:29:00,83.415,0.0,42.371,42.371,125.0,0.0,,90.0,41.044,42.371
2026-02-26 08:30:00,83.866,0.0,42.613,42.613,125.0,0.0,,90.0,41.252,42.613
2026-02-26 08:31:00,84.314,0.0,42.855,42.855,125.0,0.0,,90.0,41.459,42.855
2026-02-26 08:32:00,84.76,0.0,43.096,43.096,125.0,0.0,,90.0,41.664,43.096
2026-02-26 08:33:00,85.204,0.0,43.337,43.337,125.0,0.0,,90.0,41.867,43.337
2026-02-26 08:34:00,85.645,0.0,43.576,43.576,125.0,0.0,,90.0,42.068,43.576
2026-02-26 08:35:00,86.082,0.0,43.815,43.815,125.0,0.0,,90.0,42.267,43.815
2026-02-26 08:36:00,86.516,0.0,44.052,44.052,125.0,0.0,,90.0,42.464,44.052
2026-02-26 08:37:00,86.947,0.0,44.289,44.289,125.0,0.0,,90.0,42.657,44.289
2026-02-26 08:38:00,87.374,0.0,44.525,44.525,125.0,0.0,,90.0,42.848,44.525
2026-02-26 08:39:00,87.797,0.0,44.761,44.761,125.0,0.0,,90.0,43.036,44.761
2026-02-26 08:40:00,88.216,0.0,44.995,44.995,125.0,0.0,,90.0,43.221,44.995
2026-02-26 08:41:00,88.63,0.0,45.229,45.229,125.0,0.0,,90.0,43.402,45.229
2026-02-26 08:42:00,89.041,0.0,45.461,45.461,125.0,0.0,,90.0,43.579,45.461
2026-02-26 08:43:00,89.446,0.0,45.693,45.693,125.0,0.0,,90.0,43.753,45.693
2026-02-26 08:44:00,89.846,0.0,45.924,45.924,125.0,0.0,,90.0,43.922,45.924
2026-02-26 08:45:00,90.242,0.0,46.154,46.154,125.0,0.0,,90.0,44.088,46.154
2026-02-26 08:46:00,90.632,0.0,46.383,46.383,125.0,0.0,,90.0,44.248,46.383
2026-02-26 08:47:00,91.016,0.0,46.612,46.612,125.0,0.0,,90.0,44.405,46.612
2026-02-26 08:48:00,91.395,0.0,46.839,46.839,125.0,0.0,,90.0,44.556,46.839
2026-02-26 08:49:00,91.768,0.0,47.066,47.066,125.0,0.0,,90.0,44.702,47.066
2026-02-26 08:50:00,92.135,0.0,47.291,47.291,125.0,0.0,,90.0,44.844,47.291
2026-02-26 08:51:00,92.495,0.0,47.516,47.516,125.0,0.0,,90.0,44.979,47.516
2026-02-26 08:52:00,92.849,0.0,47.74,47.74,125.0,0.0,,90.0,45.11,47.74
2026-02-26 08:53:00,93.197,0.0,47.963,47.963,125.0,0.0,,90.0,45.234,47.963
2026-02-26 08:54:00,93.537,0.0,48.185,48.185,125.0,0.0,,90.0,45.353,48.185
2026-02-26 08:55:00,93.871,0.0,48.406,48.406,125.0,0.0,,90.0,45.465,48.406
2026-02-26 08:56:00,94.197,0.0,48.626,48.626,125.0,0.0,,90.0,45.571,48.626
2026-02-26 08:57:00,94.516,0.0,48.845,48.845,125.0,0.0,,90.0,45.671,48.845
2026-02-26 08:58:00,94.828,0.0,49.064,49.064,125.0,0.0,,90.0,45.764,49.064
2026-02-26 08:59:00,95.131,0.0,49.281,49.281,125.0,0.0,,90.0,45.85,49.281
2026-02-26 09:00:00,95.427,100.0,115.427,115.427,125.0,65.93,100.0,89.58,-20.0,49.497
2026-02-26 09:01:00,95.715,100.0,115.715,115.715,125.0,66.002,100.0,89.15,-20.0,49.713
