time,电池功率(kW),正向有功总电能,反向有功总电能,储能SOC(%),电池设置功率(kW)
2026-02-26 07:42:00,-4.442,0.0,1.6188,30.62,
2026-02-26 07:43:00,-4.495,0.0,1.6937,30.65,
2026-02-26 07:44:00,-4.544,0.0,1.7695,30.68,
2026-02-26 07:45:00,-4.589,0.0,1.8459,30.71,
2026-02-26 07:46:00,-4.631,0.0,1.9231,30.74,
2026-02-26 07:47:00,-4.67,0.0,2.001,30.77,
2026-02-26 07:48:00,-4.705,0.0,2.0794,30.8,
2026-02-26 07:49:00,-4.737,0.0,2.1583,30.83,
2026-02-26 07:50:00,-4.765,0.0,2.2377,30.86,
2026-02-26 07:51:00,-4.79,0.0,2.3176,30.89,
2026-02-26 07:52:00,-4.811,0.0,2.3978,30.92,
2026-02-26 07:53:00,-4.83,0.0,2.4783,30.95,
2026-02-26 07:54:00,-4.845,0.0,2.559,30.98,
2026-02-26 07:55:00,-4.857,0.0,2.6399,31.02,
2026-02-26 07:56:00,-4.866,0.0,2.7211,31.05,
2026-02-26 07:57:00,-4.872,0.0,2.8023,31.08,
2026-02-26 07:58:00,-4.875,0.0,2.8835,31.11,
2026-02-26 07:59:00,-4.876,0.0,2.9648,31.14,
2026-02-26 08:00:00,-10.0,0.0,3.1314,31.2,
2026-02-26 08:01:00,-10.0,0.0,3.2981,31.27,
2026-02-26 08:02:00,-10.0,0.0,3.4648,31.33,
2026-02-26 08:03:00,-10.0,0.0,3.6314,31.4,
2026-02-26 08:04:00,-10.0,0.0,3.7981,31.46,
2026-02-26 08:05:00,-10.0,0.0,3.9648,31.52,
2026-02-26 08:06:00,-10.0,0.0,4.1314,31.59,
2026-02-26 08:07:00,-10.0,0.0,4.2981,31.65,
2026-02-26 08:08:00,-10.0,0.0,4.4648,31.72,
2026-02-26 08:09:00,-10.0,0.0,4.6314,31.78,
2026-02-26 08:10:00,-10.0,0.0,4.7981,31.85,
2026-02-26 08:11:00,-10.0,0.0,4.9648,31.91,
2026-02-26 08:12:00,-10.0,0.0,5.1314,31.97,
2026-02-26 08:13:00,-10.0,0.0,5.2981,32.04,
2026-02-26 08:14:00,-10.0,0.0,5.4648,32.1,
2026-02-26 08:15:00,-10.0,0.0,5.6314,32.17,
2026-02-26 08:16:00,-10.0,0.0,5.7981,32.23,
2026-02-26 08:17:00,-10.0,0.0,5.9648,32.29,
2026-02-26 08:18:00,-10.0,0.0,6.1314,32.36,
2026-02-26 08:19:00,-10.0,0.0,6.2981,32.42,
2026-02-26 08:20:00,-10.0,0.0,6.4648,32.49,
2026-02-26 08:21:00,-10.0,0.0,6.6314,32.55,
2026-02-26 08:22:00,-10.0,0.0,6.7981,32.61,
2026-02-26 08:23:00,-10.0,0.0,6.9648,32.68,
2026-02-26 08:24:00,-10.0,0.0,7.1314,32.74,
2026-02-26 08:25:00,-10.0,0.0,7.2981,32.81,
2026-02-26 08:26:00,-10.0,0.0,7.4648,32.87,
2026-02-26 08:27:00,-10.0,0.0,7.6314,32.94,
2026-02-26 08:28:00,-10.0,0.0,7.7981,33.0,
2026-02-26 08:29:00,-10.0,0.0,7.9648,33.06,
2026-02-26 08:30:00,-10.0,0.0,8.1314,33.13,
2026-02-26 08:31:00,-10.0,0.0,8.2981,33.19,
2026-02-26 08:32:00,-10.0,0.0,8.4648,33.26,
2026-02-26 08:33:00,-10.0,0.0,8.6314,33.32,
2026-02-26 08:34:00,-10.0,0.0,8.7981,33.38,
2026-02-26 08:35:00,-10.0,0.0,8.9648,33.45,
2026-02-26 08:36:00,-10.0,0.0,9.1314,33.51,
2026-02-26 08:37:00,-10.0,0.0,9.2981,33.58,
2026-02-26 08:38:00,-10.0,0.0,9.4648,33.64,
2026-02-26 08:39:00,-10.0,0.0,9.6314,33.7,
2026-02-26 08:40:00,-10.0,0.0,9.7981,33.77,
2026-02-26 08:41:00,-10.0,0.0,9.9648,33.83,
2026-02-26 08:42:00,-10.0,0.0,10.1314,33.9,
2026-02-26 08:43:00,-10.0,0.0,10.2981,33.96,
2026-02-26 08:44:00,-10.0,0.0,10.4648,34.02,
2026-02-26 08:45:00,-10.0,0.0,10.6314,34.09,
2026-02-26 08:46:00,-10.0,0.0,10.7981,34.15,
2026-02-26 08:47:00,-10.0,0.0,10.9648,34.22,
2026-02-26 08:48:00,-10.0,0.0,11.1314,34.28,
2026-02-26 08:49:00,-10.0,0.0,11.2981,34.35,
2026-02-26 08:50:00,-10.0,0.0,11.4648,34.41,
2026-02-26 08:51:00,-10.0,0.0,11.6314,34.47,
2026-02-26 08:52:00,-10.0,0.0,11.7981,34.54,
2026-02-26 08:53:00,-10.0,0.0,11.9648,34.6,
2026-02-26 08:54:00,-10.0,0.0,12.1314,34.67,
2026-02-26 08:55:00,-10.0,0.0,12.2981,34.73,
2026-02-26 08:56:00,-10.0,0.0,12.4648,34.79,
2026-02-26 08:57:00,-10.0,0.0,12.6314,34.86,
2026-02-26 08:58:00,-10.0,0.0,12.7981,34.92,
2026-02-26 08:59:00,-10.0,0.0,12.9648,34.99,
2026-02-26 09:00:00,-10.0,0.0,13.1314,35.05,
2026-02-26 09:01:00,-10.0,0.0,13.2981,35.11,
2026-02-26 09:02:00,-10.0,0.0,13.4648,35.18,
2026-02-26 09:03:00,-10.0,0.0,13.6314,35.24,
2026-02-26 09:04:00,-10.0,0.0,13.7981,35.31,
2026-02-26 09:05:00,-10.0,0.0,13.9648,35.37,
2026-02-26 09:06:00,-10.0,0.0,14.1314,35.44,
2026-02-26 09:07:00,-10.0,0.0,14.2981,35.5,
2026-02-26 09:08:00,-10.0,0.0,14.4648,35.56,
2026-02-26 09:09:00,-10.0,0.0,14.6314,35.63,
2026-02-26 09:10:00,-10.0,0.0,14.7981,35.69,
2026-02-26 09:11:00,-10.0,0.0,14.9648,35.76,
2026-02-26 09:12:00,-10.0,0.0,15.1314,35.82,
2026-02-26 09:13:00,-10.0,0.0,15.2981,35.88,
2026-02-26 09:14:00,-10.0,0.0,15.4648,35.95,
2026-02-26 09:15:00,-10.0,0.0,15.6314,36.01,
2026-02-26 09:16:00,-10.0,0.0,15.7981,36.08,
2026-02-26 09:17:00,-10.0,0.0,15.9648,36.14,
2026-02-26 09:18:00,-10.0,0.0,16.1314,36.2,
2026-02-26 09:19:00,-10.0,0.0,16.2981,36.27,
2026-02-26 09:20:00,-10.0,0.0,16.4648,36.33,
2026-02-26 09:21:00,-10.0,0.0,16.6314,36.4,
2026-02-26 09:22:00,-10.0,0.0,16.7981,36.46,
2026-02-26 09:23:00,-10.0,0.0,16.9648,36.52,
2026-02-26 09:24:00,-10.0,0.0,17.1314,36.59,
2026-02-26 09:25:00,-10.0,0.0,17.2981,36.65,
2026-02-26 09:26:00,-10.0,0.0,17.4648,36.72,
2026-02-26 09:27:00,-10.0,0.0,17.6314,36.78,
2026-02-26 09:28:00,-10.0,0.0,17.7981,36.85,
2026-02-26 09:29:00,-10.0,0.0,17.9648,36.91,
2026-02-26 09:30:00,-10.0,0.0,18.1314,36.97,
2026-02-26 09:31:00,-10.0,0.0,18.2981,37.04,
2026-02-26 09:32:00,-10.0,0.0,18.4648,37.1,
2026-02-26 09:33:00,-10.0,0.0,18.6314,37.17,
2026-02-26 09:34:00,-10.0,0.0,18.7981,37.23,
2026-02-26 09:35:00,-10.0,0.0,18.9648,37.29,
2026-02-26 09:36:00,-10.0,0.0,19.1314,37.36,
2026-02-26 09:37:00,-10.0,0.0,19.2981,37.42,
2026-02-26 09:38:00,-10.0,0.0,19.4648,37.49,
2026-02-26 09:39:00,-10.0,0.0,19.6314,37.55,
2026-02-26 09:40:00,-10.0,0.0,19.7981,37.61,
2026-02-26 09:41:00,-10.178,0.0,19.9677,37.68,
2026-02-26 09:42:00,-10.461,0.0,20.1421,37.75,
2026-02-26 09:43:00,-10.75,0.0,20.3213,37.82,
2026-02-26 09:44:00,-11.044,0.0,20.5053,37.89,
2026-02-26 09:45:00,-11.344,0.0,20.6944,37.96,
2026-02-26 09:46:00,-11.65,0.0,20.8886,38.03,
2026-02-26 09:47:00,-11.961,0.0,21.0879,38.11,
2026-02-26 09:48:00,-12.278,0.0,21.2925,38.19,
2026-02-26 09:49:00,-12.601,0.0,21.5026,38.27,
2026-02-26 09:50:00,-12.928,0.0,21.718,38.35,
2026-02-26 09:51:00,-13.261,0.0,21.9391,38.44,
2026-02-26 09:52:00,-13.6,0.0,22.1657,38.53,
2026-02-26 09:53:00,-13.943,0.0,22.3981,38.61,
2026-02-26 09:54:00,-14.292,0.0,22.6363,38.71,
2026-02-26 09:55:00,-14.645,0.0,22.8804,38.8,
2026-02-26 09:56:00,-15.004,0.0,23.1304,38.9,
2026-02-26 09:57:00,-15.367,0.0,23.3866,38.99,
2026-02-26 09:58:00,-15.734,0.0,23.6488,39.1,
2026-02-26 09:59:00,-16.106,0.0,23.9172,39.2,
2026-02-26 10:00:00,-16.483,0.0,24.192,39.3,
2026-02-26 10:01:00,-16.864,0.0,24.473,39.41,
2026-02-26 10:02:00,-17.249,0.0,24.7605,39.52,
2026-02-26 10:03:00,-17.638,0.0,25.0545,39.64,
2026-02-26 10:04:00,-18.032,0.0,25.355,39.75,
2026-02-26 10:05:00,-18.429,0.0,25.6622,39.87,
2026-02-26 10:06:00,-18.829,0.0,25.976,39.99,
2026-02-26 10:07:00,-19.234,0.0,26.2965,40.11,
2026-02-26 10:08:00,-19.641,0.0,26.6239,40.24,
2026-02-26 10:09:00,-20.052,0.0,26.9581,40.37,
2026-02-26 10:10:00,-20.466,0.0,27.2992,40.5,
2026-02-26 10:11:00,-20.884,0.0,27.6473,40.63,
2026-02-26 10:12:00,-21.304,0.0,28.0023,40.77,
2026-02-26 10:13:00,-21.727,0.0,28.3644,40.91,
2026-02-26 10:14:00,-22.152,0.0,28.7336,41.05,
2026-02-26 10:15:00,-22.581,0.0,29.11,41.2,
2026-02-26 10:16:00,-23.011,0.0,29.4935,41.34,
2026-02-26 10:17:00,-23.444,0.0,29.8842,41.49,
2026-02-26 10:18:00,-23.878,0.0,30.2822,41.65,
2026-02-26 10:19:00,-24.315,0.0,30.6875,41.8,
2026-02-26 10:20:00,-24.754,0.0,31.1,41.96,
2026-02-26 10:21:00,-25.194,0.0,31.5199,42.12,
2026-02-26 10:22:00,-25.635,0.0,31.9472,42.29,
2026-02-26 10:23:00,-26.078,0.0,32.3818,42.45,
2026-02-26 10:24:00,-26.522,0.0,32.8238,42.62,
2026-02-26 10:25:00,-26.968,0.0,33.2733,42.8,
2026-02-26 10:26:00,-27.414,0.0,33.7302,42.97,
2026-02-26 10:27:00,-27.861,0.0,34.1945,43.15,
2026-02-26 10:28:00,-28.308,0.0,34.6663,43.33,
2026-02-26 10:29:00,-28.756,0.0,35.1456,43.52,
2026-02-26 10:30:00,-29.204,0.0,35.6323,43.7,
2026-02-26 10:31:00,-29.653,0.0,36.1266,43.89,
2026-02-26 10:32:00,-30.102,0.0,36.6283,44.09,
2026-02-26 10:33:00,-30.55,0.0,37.1374,44.28,
2026-02-26 10:34:00,-30.998,0.0,37.6541,44.48,
2026-02-26 10:35:00,-31.446,0.0,38.1782,44.68,
2026-02-26 10:36:00,-31.894,0.0,38.7097,44.89,
2026-02-26 10:37:00,-32.34,0.0,39.2487,45.1,
2026-02-26 10:38:00,-32.786,0.0,39.7952,45.31,
2026-02-26 10:39:00,-33.231,0.0,40.349,45.52,
2026-02-26 10:40:00,-33.675,0.0,40.9103,45.73,
2026-02-26 10:41:00,-34.118,0.0,41.4789,45.95,
2026-02-26 10:42:00,-34.56,0.0,42.0549,46.17,
2026-02-26 10:43:00,-35.0,0.0,42.6383,46.4,
2026-02-26 10:44:00,-35.439,0.0,43.2289,46.63,
2026-02-26 10:45:00,-35.875,0.0,43.8268,46.86,
2026-02-26 10:46:00,-36.31,0.0,44.432,47.09,
2026-02-26 10:47:00,-36.744,0.0,45.0444,47.32,
2026-02-26 10:48:00,-37.175,0.0,45.664,47.56,
2026-02-26 10:49:00,-37.604,0.0,46.2907,47.8,
2026-02-26 10:50:00,-38.03,0.0,46.9245,48.05,
2026-02-26 10:51:00,-38.454,0.0,47.5654,48.29,
2026-02-26 10:52:00,-38.876,0.0,48.2134,48.54,
2026-02-26 10:53:00,-39.295,0.0,48.8683,48.8,
2026-02-26 10:54:00,-39.712,0.0,49.5301,49.05,
2026-02-26 10:55:00,-40.125,0.0,50.1989,49.31,
2026-02-26 10:56:00,-40.536,0.0,50.8745,49.57,
2026-02-26 10:57:00,-40.944,0.0,51.5569,49.83,
2026-02-26 10:58:00,-41.348,0.0,52.246,50.09,
2026-02-26 10:59:00,-41.749,0.0,52.9419,50.36,
2026-02-26 11:00:00,-42.147,0.0,53.6443,50.63,
2026-02-26 11:01:00,-42.542,0.0,54.3533,50.91,
2026-02-26 11:02:00,-42.933,0.0,55.0689,51.18,
2026-02-26 11:03:00,-43.321,0.0,55.7909,51.46,
2026-02-26 11:04:00,-43.705,0.0,56.5193,51.74,
2026-02-26 11:05:00,-44.085,0.0,57.2541,52.02,
2026-02-26 11:06:00,-44.462,0.0,57.9951,52.31,
2026-02-26 11:07:00,-44.834,0.0,58.7424,52.59,
2026-02-26 11:08:00,-45.203,0.0,59.4957,52.88,
2026-02-26 11:09:00,-45.568,0.0,60.2552,53.18,
2026-02-26 11:10:00,-45.929,0.0,61.0207,53.47,
2026-02-26 11:11:00,-46.285,0.0,61.7921,53.77,
2026-02-26 11:12:00,-46.637,0.0,62.5694,54.07,
2026-02-26 11:13:00,-46.986,0.0,63.3525,54.37,
2026-02-26 11:14:00,-47.33,0.0,64.1413,54.67,
2026-02-26 11:15:00,-47.669,0.0,64.9358,54.98,
2026-02-26 11:16:00,-48.004,0.0,65.7359,55.28,
2026-02-26 11:17:00,-48.335,0.0,66.5414,55.59,
2026-02-26 11:18:00,-48.661,0.0,67.3525,55.9,
2026-02-26 11:19:00,-48.983,0.0,68.1688,56.22,
2026-02-26 11:20:00,-49.3,0.0,68.9905,56.53,
2026-02-26 11:21:00,-49.613,0.0,69.8174,56.85,
2026-02-26 11:22:00,-49.921,0.0,70.6494,57.17,
2026-02-26 11:23:00,-50.224,0.0,71.4865,57.49,
2026-02-26 11:24:00,-50.523,0.0,72.3285,57.82,
2026-02-26 11:25:00,-50.817,0.0,73.1755,58.14,
2026-02-26 11:26:00,-51.106,0.0,74.0272,58.47,
2026-02-26 11:27:00,-51.39,0.0,74.8837,58.8,
2026-02-26 11:28:00,-51.67,0.0,75.7449,59.13,
2026-02-26 11:29:00,-51.945,0.0,76.6107,59.47,
2026-02-26 11:30:00,-52.215,0.0,77.4809,59.8,
2026-02-26 11:31:00,-52.481,0.0,78.3556,60.14,
2026-02-26 11:32:00,-52.741,0.0,79.2346,60.47,
2026-02-26 11:33:00,-52.997,0.0,80.1179,60.81,
2026-02-26 11:34:00,-53.248,0.0,81.0054,61.16,
2026-02-26 11:35:00,-53.494,0.0,81.8969,61.5,
2026-02-26 11:36:00,-53.735,0.0,82.7925,61.84,
2026-02-26 11:37:00,-53.972,0.0,83.6921,62.19,
2026-02-26 11:38:00,-54.203,0.0,84.5954,62.54,
2026-02-26 11:39:00,-54.43,0.0,85.5026,62.89,
2026-02-26 11:40:00,-54.652,0.0,86.4135,63.24,
2026-02-26 11:41:00,-54.869,0.0,87.328,63.59,
2026-02-26 11:42:00,-55.082,0.0,88.246,63.94,
2026-02-26 11:43:00,-55.289,0.0,89.1675,64.3,
2026-02-26 11:44:00,-55.492,0.0,90.0924,64.65,
2026-02-26 11:45:00,-55.69,0.0,91.0205,65.01,
2026-02-26 11:46:00,-55.883,0.0,91.9519,65.37,
2026-02-26 11:47:00,-56.072,0.0,92.8864,65.73,
2026-02-26 11:48:00,-56.256,0.0,93.824,66.09,
2026-02-26 11:49:00,-56.435,0.0,94.7646,66.45,
2026-02-26 11:50:00,-56.61,0.0,95.7081,66.81,
2026-02-26 11:51:00,-56.78,0.0,96.6545,67.17,
2026-02-26 11:52:00,-56.945,0.0,97.6035,67.54,
2026-02-26 11:53:00,-57.106,0.0,98.5553,67.91,
2026-02-26 11:54:00,-57.262,0.0,99.5097,68.27,
2026-02-26 11:55:00,-57.413,0.0,100.4665,68.64,
2026-02-26 11:56:00,-57.56,0.0,101.4259,69.01,
2026-02-26 11:57:00,-57.703,0.0,102.3876,69.38,
2026-02-26 11:58:00,-57.841,0.0,103.3516,69.75,
2026-02-26 11:59:00,-57.975,0.0,104.3179,70.12,
2026-02-26 12:00:00,-58.104,0.0,105.2863,70.49,50.0
2026-02-26 12:01:00,-58.229,0.0,106.2567,70.87,50.0
2026-02-26 12:02:00,-58.35,0.0,107.2292,71.24,50.0
2026-02-26 12:03:00,-58.466,0.0,108.2037,71.62,50.0
2026-02-26 12:04:00,-58.578,0.0,109.18,71.99,50.0
2026-02-26 12:05:00,-58.686,0.0,110.1581,72.37,50.0
2026-02-26 12:06:00,-58.79,0.0,111.1379,72.75,50.0
2026-02-26 12:07:00,-58.889,0.0,112.1194,73.12,50.0
2026-02-26 12:08:00,-58.985,0.0,113.1025,73.5,50.0
2026-02-26 12:09:00,-59.076,0.0,114.0871,73.88,50.0
2026-02-26 12:10:00,-59.163,0.0,115.0731,74.26,50.0
2026-02-26 12:11:00,-59.247,0.0,116.0606,74.64,50.0
2026-02-26 12:12:00,-59.326,0.0,117.0493,75.02,50.0
2026-02-26 12:13:00,-59.401,0.0,118.0394,75.4,50.0
2026-02-26 12:14:00,-59.473,0.0,119.0306,75.78,50.0
2026-02-26 12:15:00,-59.541,0.0,120.0229,76.16,50.0
2026-02-26 12:16:00,-59.605,0.0,121.0163,76.54,50.0
2026-02-26 12:17:00,-59.665,0.0,122.0107,76.93,50.0
2026-02-26 12:18:00,-59.721,0.0,123.0061,77.31,50.0
2026-02-26 12:19:00,-59.774,0.0,124.0023,77.69,50.0
2026-02-26 12:20:00,-59.823,0.0,124.9994,78.08,50.0
2026-02-26 12:21:00,-59.868,0.0,125.9972,78.46,50.0
2026-02-26 12:22:00,-59.91,0.0,126.9957,78.84,50.0
2026-02-26 12:23:00,-59.949,0.0,127.9948,79.23,50.0
2026-02-26 12:24:00,-59.983,0.0,128.9946,79.61,50.0
2026-02-26 12:25:00,-60.015,0.0,129.9948,80.0,50.0
2026-02-26 12:26:00,-60.043,0.0,130.9955,80.38,50.0
2026-02-26 12:27:00,-60.067,0.0,131.9966,80.77,50.0
2026-02-26 12:28:00,-60.088,0.0,132.9981,81.15,50.0
2026-02-26 12:29:00,-60.106,0.0,133.9999,81.54,50.0
2026-02-26 12:30:00,-60.121,0.0,135.0019,81.92,50.0
2026-02-26 12:31:00,-60.133,0.0,136.0041,82.31,50.0
2026-02-26 12:32:00,-60.141,0.0,137.0065,82.69,50.0
2026-02-26 12:33:00,-60.146,0.0,138.0089,83.08,50.0
2026-02-26 12:34:00,-60.148,0.0,139.0113,83.47,50.0
2026-02-26 12:35:00,-60.147,0.0,140.0138,83.85,50.0
2026-02-26 12:36:00,-60.143,0.0,141.0162,84.24,50.0
2026-02-26 12:37:00,-60.135,0.0,142.0184,84.62,50.0
2026-02-26 12:38:00,-60.125,0.0,143.0205,85.01,50.0
2026-02-26 12:39:00,-60.112,0.0,144.0224,85.39,50.0
2026-02-26 12:40:00,-60.096,0.0,145.024,85.78,50.0
2026-02-26 12:41:00,-60.077,0.0,146.0253,86.16,50.0
2026-02-26 12:42:00,-60.056,0.0,147.0262,86.55,50.0
2026-02-26 12:43:00,-60.031,0.0,148.0267,86.93,50.0
2026-02-26 12:44:00,-60.004,0.0,149.0268,87.32,50.0
2026-02-26 12:45:00,-59.974,0.0,150.0263,87.7,50.0
2026-02-26 12:46:00,-59.941,0.0,151.0254,88.09,50.0
2026-02-26 12:47:00,-59.906,0.0,152.0238,88.47,50.0
2026-02-26 12:48:00,-59.868,0.0,153.0216,88.85,50.0
2026-02-26 12:49:00,-59.827,0.0,154.0187,89.24,50.0
2026-02-26 12:50:00,-59.784,0.0,155.0151,89.62,50.0
2026-02-26 12:51:00,-59.094,0.0,156.0,90.0,50.0
2026-02-26 12:52:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:53:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:54:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:55:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:56:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:57:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:58:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 12:59:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:00:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:01:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:02:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:03:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:04:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:05:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:06:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:07:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:08:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:09:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:10:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:11:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:12:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:13:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:14:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:15:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:16:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:17:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:18:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:19:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:20:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:21:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:22:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:23:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:24:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:25:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:26:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:27:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:28:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:29:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:30:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:31:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:32:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:33:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:34:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:35:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:36:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:37:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:38:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:39:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:40:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:41:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:42:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:43:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:44:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:45:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:46:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:47:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:48:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:49:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:50:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:51:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:52:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:53:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:54:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:55:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:56:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:57:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:58:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 13:59:00,0.0,0.0,156.0,90.0,50.0
2026-02-26 14:00:00,0.0,0.0,156.0,90.0,
2026-02-26 14:01:00,0.0,0.0,156.0,90.0,
2026-02-26 14:02:00,0.0,0.0,156.0,90.0,
2026-02-26 14:03:00,0.0,0.0,156.0,90.0,
2026-02-26 14:04:00,0.0,0.0,156.0,90.0,
2026-02-26 14:05:00,0.0,0.0,156.0,90.0,
2026-02-26 14:06:00,0.0,0.0,156.0,90.0,
2026-02-26 14:07:00,0.0,0.0,156.0,90.0,
2026-02-26 14:08:00,0.0,0.0,156.0,90.0,
2026-02-26 14:09:00,0.0,0.0,156.0,90.0,
2026-02-26 14:10:00,0.0,0.0,156.0,90.0,
2026-02-26 14:11:00,0.0,0.0,156.0,90.0,
2026-02-26 14:12:00,0.0,0.0,156.0,90.0,
2026-02-26 14:13:00,0.0,0.0,156.0,90.0,
2026-02-26 14:14:00,0.0,0.0,156.0,90.0,
2026-02-26 14:15:00,0.0,0.0,156.0,90.0,
2026-02-26 14:16:00,0.0,0.0,156.0,90.0,
2026-02-26 14:17:00,0.0,0.0,156.0,90.0,
2026-02-26 14:18:00,0.0,0.0,156.0,90.0,
2026-02-26 14:19:00,0.0,0.0,156.0,90.0,
2026-02-26 14:20:00,0.0,0.0,156.0,90.0,
2026-02-26 14:21:00,0.0,0.0,156.0,90.0,
2026-02-26 14:22:00,0.0,0.0,156.0,90.0,
2026-02-26 14:23:00,0.0,0.0,156.0,90.0,
2026-02-26 14:24:00,0.0,0.0,156.0,90.0,
2026-02-26 14:25:00,0.0,0.0,156.0,90.0,
2026-02-26 14:26:00,0.0,0.0,156.0,90.0,
2026-02-26 14:27:00,0.0,0.0,156.0,90.0,
2026-02-26 14:28:00,0.0,0.0,156.0,90.0,
2026-02-26 14:29:00,0.0,0.0,156.0,90.0,
2026-02-26 14:30:00,0.0,0.0,156.0,90.0,
2026-02-26 14:31:00,0.0,0.0,156.0,90.0,
2026-02-26 14:32:00,0.0,0.0,156.0,90.0,
2026-02-26 14:33:00,0.0,0.0,156.0,90.0,
2026-02-26 14:34:00,0.0,0.0,156.0,90.0,
2026-02-26 14:35:00,0.0,0.0,156.0,90.0,
2026-02-26 14:36:00,0.0,0.0,156.0,90.0,
2026-02-26 14:37:00,0.0,0.0,156.0,90.0,
2026-02-26 14:38:00,0.0,0.0,156.0,90.0,
2026-02-26 14:39:00,0.0,0.0,156.0,90.0,
2026-02-26 14:40:00,0.0,0.0,156.0,90.0,
2026-02-26 14:41:00,0.0,0.0,156.0,90.0,
2026-02-26 14:42:00,0.0,0.0,156.0,90.0,
2026-02-26 14:43:00,0.0,0.0,156.0,90.0,
2026-02-26 14:44:00,0.0,0.0,156.0,90.0,
2026-02-26 14:45:00,0.0,0.0,156.0,90.0,
2026-02-26 14:46:00,0.0,0.0,156.0,90.0,
2026-02-26 14:47:00,0.0,0.0,156.0,90.0,
2026-02-26 14:48:00,0.0,0.0,156.0,90.0,
2026-02-26 14:49:00,0.0,0.0,156.0,90.0,
2026-02-26 14:50:00,0.0,0.0,156.0,90.0,
2026-02-26 14:51:00,0.0,0.0,156.0,90.0,
2026-02-26 14:52:00,0.0,0.0,156.0,90.0,
2026-02-26 14:53:00,0.0,0.0,156.0,90.0,
2026-02-26 14:54:00,0.0,0.0,156.0,90.0,
